population	plantID	Inflo	infloID	Numfl	posicionestig	Longestigma	styleexertion	herkoAbsol	posicionestilo	herkoRela	longcor	anchcor	longP	anchP
ST	ST6	AM	ST6AM	20	E	3.85	3.85	4.01	DE	-4.01	37.4	2.02	14.41	10.72
ST	ST6	AM	ST6AM		E	4.38	4.38	1	DE	-1	20.79	1.69	7.33	8.39
ST	ST6	AM	ST6AM		D	10.82	-10.82	14.97	DE	-14.97	20.79	1.69	7.33	8.39
ST	ST6	AZ	ST6AZ	6	E	6.43	6.43	0	MA	0	27.34	2.15	14.13	12
ST	ST6	AZ	ST6AZ		E	3.22	3.22	5.46	DE	-5.46	31.72	2.02	13.29	10.52
ST	ST6	AZ	ST6AZ		E	6.63	6.63	0	MA	0	25.33	1.58	10.55	9.73
ST	ST6	AZ	ST6AZ		E	3.91	3.91	3.61	DE	-3.61	27.07	2.26	15.38	10.66
ST	ST6	RS	ST6RS	16	E	4.55	4.55	3.2	DE	-3.2	32.86	2.37	12.71	11.01
ST	ST6	RS	ST6RS		E	1.63	1.63	6.06	DE	-6.06	33.25	1.62	12.59	17.93
ST	ST25	BL	ST25BL	6	E	7.29	7.29	2.63	EE	2.63	34.73	1.94	13.77	9.45
ST	ST25	BL	ST25BL		E	6.01	6.01	0	MA	0	36.19	2	13.55	8.36
ST	ST25	BL	ST25BL		E	8.42	8.42	1.89	EE	1.89	35.51	1.95	10.26	9.67
ST	ST25	BL	ST25BL		E	5.02	5.02	2.17	DE	-2.17	34.54	1.83	12.87	6.09
ST	ST25	AM	ST25AM	12	E	6.35	6.35	1.86	DE	-1.86	32.02	2.03	12.46	9.37
ST	ST25	AM	ST25AM		E	2.92	2.92	3.25	DE	-3.25	34.86	2.08	13.89	8.51
ST	ST25	AM	ST25AM		E	5.65	5.65	0	MA	0	32.39	1.77	0.04	6.46
ST	ST25	AM	ST25AM		E	7.38	7.38	0	MA	0	33.41	2.13	11.08	8.03
ST	ST25	RS	ST25RS	12	E	5.43	5.43	1.68	EE	1.68	30.5	1.63	11.89	10.81
ST	ST25	RS	ST25RS		E	6.93	6.93	2.61	EE	2.61	26.02	1.63	9.92	5.77
ST	ST25	RS	ST25RS		E	6.49	6.49	1.43	EE	1.43	27.6	2.2	10.95	8.4
ST	ST25	RS	ST25RS		E	8.93	8.93	4.78	EE	4.78	31.9	2.28	11.96	7.06
ST	ST25	RJ	ST25RJ	6	E	7.19	7.19	0	MA	0	31.61	2.25	12.82	8.69
ST	ST25	RJ	ST25RJ		E	5.97	5.97	0	MA	0	32.6	2.15	10.95	8.06
ST	ST25	RJ	ST25RJ		E	6.19	6.19	3.57	EE	3.57	27.92	1.92	10.24	8.24
ST	ST25	RJ	ST25RJ		E	9.47	9.47	3.96	EE	3.96	22.39	1.7	8.52	7.39
ST	ST25	AZ	ST25AZ	6	E	4.11	4.11	3.75	DE	-3.75	32.81	1.67	11.32	6.02
ST	ST25	AZ	ST25AZ		E	5.35	5.35	3.14	DE	-3.14	31.96	1.78	12.59	6.4
ST	ST25	AZ	ST25AZ		E	5.02	5.02	2.94	DE	-2.94	34.4	1.93	11.2	8.35
ST	ST25	AZ	ST25AZ		E	6.66	6.66	0	MA	0	32.63	1.76	13.51	8.28
ST	ST23	RJ	ST23RJ	12	E	8.62	8.62	3.47	EE	3.47	32.57	2.95	11.82	11.64
ST	ST23	RJ	ST23RJ		E	9.67	9.67	4.37	EE	4.37	25.61	2.67	11.1	9.06
ST	ST23	RJ	ST23RJ		E	8.8	8.8	4.25	EE	4.25	26.45	2.48	11.03	7.73
ST	ST23	RJ	ST23RJ		E	9.36	9.36	5.41	EE	5.41	22.38	2.2	9.34	10.12
ST	ST23	AZ	ST23AZ	12	E	8.36	8.36	1.15	EE	1.15	32.06	2.11	11.64	7.88
ST	ST23	AZ	ST23AZ		E	6.31	6.31	2.02	EE	2.02	25.17	1.91	8.41	9.6
ST	ST23	AZ	ST23AZ		E	7.35	7.35	1.31	EE	1.31	32.24	2.59	10.23	13.29
ST	ST23	AZ	ST23AZ		E	6.99	6.99	2.29	EE	2.29	27.8	1.53	10.26	10.38
ST	ST23	AM	ST23AM	6	E	6.96	6.96	0	MA	0	30.01	2.02	10.73	8.33
ST	ST23	AM	ST23AM		E	6.33	6.33	2.2	EE	2.2	28.28	2.99	8.88	5.61
ST	ST23	AM	ST23AM		E	7.07	7.07	2.63	EE	2.63	25.12	2.69	8.81	11.24
ST	ST23	AM	ST23AM		E	6.98	6.98	1.54	EE	1.54	28.48	2.54	10.41	9.6
ST	ST23	RS	ST23RS	17	E	7.3	7.3	3.91	EE	3.91	25.08	2.1	11.92	6.48
ST	ST23	RS	ST23RS		E	9.53	9.53	3.37	EE	3.37	26	2.43	11.64	8.21
ST	ST23	RS	ST23RS		E	10.53	10.53	4.23	EE	4.23	25.93	2.07	10.57	6.07
ST	ST23	RS	ST23RS		E	7.12	7.12	4.12	EE	4.12	27	2.07	8.34	7.77
ST	ST23	BL	ST23BL	5	E	7.78	7.78	3.26	EE	3.26	23.99	2	11.27	10.53
ST	ST23	BL	ST23BL		E	7.75	7.75	2.62	EE	2.62	21.23	2.05	9.93	7.31
ST	ST23	BL	ST23BL		E	8.27	8.27	3.68	EE	3.68	25.4	2.55	10.52	10.72
ST	ST23	BL	ST23BL		E	6.62	6.62	1.93	EE	1.93	23.48	2.25	8.67	9.02
ST	ST17	RJ	ST17RJ	12	E	8.27	8.27	5.07	EE	5.07	23.04	2.33	10.72	6.91
ST	ST17	RJ	ST17RJ		E	6.22	6.22	2.71	EE	2.71	20.46	1.64	9.72	8.01
ST	ST17	RJ	ST17RJ		E	8.01	8.01	4.51	EE	4.51	23.71	1.78	9.66	7.21
ST	ST17	RJ	ST17RJ		E	9.11	9.11	5.53	EE	5.53	16.7	2	10.48	9.88
ST	ST17	AZ	ST17AZ	12	E	7.38	7.38	3.66	EE	3.66	30.49	2.1	13.42	8.3
ST	ST17	AZ	ST17AZ		E	4.81	4.81	1.34	EE	1.34	31.2	2.21	11.38	9.79
ST	ST17	AZ	ST17AZ		D	2.4	-2.4	6.27	DE	-6.27	25.41	1.78	13.1	10.04
ST	ST17	AZ	ST17AZ		E	6.25	6.25	3.35	EE	3.35	24.25	2.15	11	9.72
ST	ST17	RS	ST17RS	6	E	8.22	8.22	2.88	DE	-2.88	37.01	2.51	15.4	11.47
ST	ST17	RS	ST17RS		E	7.88	7.88	3.95	EE	3.95	34.61	2.42	14	8.99
ST	ST17	RS	ST17RS		E	6.64	6.64	11.7	EE	11.7	33.99	1.97	14.02	10.29
ST	ST17	RS	ST17RS		E	6.91	6.91	1.32	EE	1.32	35.44	2.27	15.74	10.45
ST	ST17	BL	ST17BL	10	E	7.13	7.13	2.05	EE	2.05	30.92	2.42	12.86	6.95
ST	ST17	BL	ST17BL		E	8.42	8.42	4.2	EE	4.2	32.75	2.13	13.91	8.94
ST	ST17	BL	ST17BL		E	7.08	7.08	2.32	EE	2.32	32.16	2.61	13.31	11.83
ST	ST17	BL	ST17BL		E	6.49	6.49	2.27	EE	2.27	30.67	2.08	13.04	10.65
ST	ST17	AM	ST17AM	6	E	7.44	7.44	0.94	EE	0.94	33.6	2.05	10.57	6.3
ST	ST17	AM	ST17AM		E	7.21	7.21	2.07	EE	2.07	34.43	2.26	11.39	8.51
ST	ST17	AM	ST17AM		E	4.8	4.8	0	MA	0	32.96	2.08	12.31	8.62
ST	ST17	AM	ST17AM		E	5.65	5.65	0	MA	0	35.73	2.36	14.85	8.45
ST	ST18bis	AM	ST18bisAM	15	E	8.5	8.5	4.82	EE	4.82	26.01	1.93	10.25	7.01
ST	ST18bis	AM	ST18bisAM		E	8.12	8.12	3.16	EE	3.16	29.76	2.45	9.25	7.1
ST	ST18bis	AM	ST18bisAM		E	9.75	9.75	4.71	EE	4.71	22.76	1.8	10.03	6.11
ST	ST18bis	AM	ST18bisAM		E	12.1	12.1	6.38	EE	6.38	19.23	1.74	7.37	5.71
ST	ST18bis	BL	ST18bisBL	12	E	9.19	9.19	4.87	EE	4.87	25.84	1.91	7.62	7.91
ST	ST18bis	BL	ST18bisBL		E	7.57	7.57	2.65	EE	2.65	27.04	2.01	8.86	7.12
ST	ST18bis	BL	ST18bisBL		E	7.05	7.05	2.89	EE	2.89	24.32	2.35	7.49	7.9
ST	ST18bis	BL	ST18bisBL		E	5.83	5.83	1.37	EE	1.37	27.98	1.95	10.28	8.4
ST	ST18bis	RJ	ST18bisRJ	12	E	7.19	7.19	2.54	EE	2.54	27.5	2.22	7.85	6.08
ST	ST18bis	RJ	ST18bisRJ		E	7.29	7.29	2.65	EE	2.65	24.01	1.82	6.74	6.22
ST	ST18bis	RJ	ST18bisRJ		E	6.92	6.92	2.77	EE	2.77	23.9	2.12	8	7.81
ST	ST18bis	RJ	ST18bisRJ		E	9.27	9.27	4.68	EE	4.68	20.15	1.94	7.75	7.26
ST	ST18bis	AZ	ST18bisAZ	18	E	7.74	7.74	2.73	EE	2.73	24.69	1.63	8.39	8.1
ST	ST18bis	AZ	ST18bisAZ		E	8.86	8.86	4.16	EE	4.16	19.35	1.69	9.66	6.66
ST	ST18bis	AZ	ST18bisAZ		E	7.22	7.22	4.34	EE	4.34	23.11	1.71	8.72	5.94
ST	ST18bis	AZ	ST18bisAZ		E	9.24	9.24	7	EE	7	17.9	2.31	6.56	5.63
ST	ST18bis	RS	ST18bisRS	18	E	7.24	7.24	2.72	EE	2.72	28.39	1.65	10.01	6.98
ST	ST18bis	RS	ST18bisRS		E	6.27	6.27	3.6	EE	3.6	12.04	1.33	5.41	4.13
ST	ST18bis	RS	ST18bisRS		D	6.03	-6.03	2.57	EE	2.57	22.62	1.81	7.24	6.15
ST	ST18bis	RS	ST18bisRS		E	7.82	7.82	1.98	EE	1.98	17.47	1.72	8.01	6.29
ST	ST18	RS	ST18RS	6	E	3.46	3.46	2.35	DE	-2.35	27.78	2.31	15.28	8.75
ST	ST18	RS	ST18RS		E	5.81	5.81	0	MA	0	28.02	2.26	15.12	11.65
ST	ST18	RS	ST18RS		E	5.22	5.22	0	MA	0	29.56	1.83	12.89	4.54
ST	ST18	RS	ST18RS		E	3.19	3.19	2.15	DE	-2.15	30.05	2.38	13.26	7.51
ST	ST18	RJ	ST18RJ	24	E	5.62	5.62	0	MA	0	34.45	2.1	15.96	15.28
ST	ST18	RJ	ST18RJ		E	4.73	4.73	1.35	DE	-1.35	33.22	2.14	15.92	9.99
ST	ST18	RJ	ST18RJ		E	3.96	3.96	0	MA	0	32.52	2.46	16.03	11.22
ST	ST18	RJ	ST18RJ		E	4.85	4.85	2.26	DE	-2.26	31.62	2.08	13.14	6.48
ST	ST18	BL	ST18BL	24	E	7.1	7.1	1.81	EE	1.81	29.53	2.23	12.48	12.43
ST	ST18	BL	ST18BL		E	4.76	4.76	3.04	EE	3.04	31.84	2.62	11.43	12.27
ST	ST18	BL	ST18BL		E	7.42	7.42	2.17	EE	2.17	31.71	2.32	15.24	10.64
ST	ST18	BL	ST18BL		E	5.69	5.69	1.66	EE	1.66	31.59	1.72	13.66	11.26
ST	ST18	AZ	ST18AZ	7	E	4.62	4.62	1.45	EE	1.45	26.88	1.61	14.94	8.55
ST	ST18	AZ	ST18AZ		E	4.55	4.55	1.77	EE	1.77	32.28	1.82	12.42	6.66
ST	ST18	AZ	ST18AZ		E	5.21	5.21	1.77	EE	1.77	28.3	1.68	13.42	13.22
ST	ST18	AZ	ST18AZ		E	4.28	4.28	2.33	EE	2.33	29.48	2.27	13.7	13.6
ST	ST18	AM	ST18AM	12	E	2.55	2.55	2.23	EE	2.23	36.71	2.31	16.63	10.57
ST	ST18	AM	ST18AM		E	2.94	2.94	3.75	DE	-3.75	34.88	2.14	17,1º6	9.54
ST	ST18	AM	ST18AM		E	5.91	5.91	0	MA	0	38.96	1.8	10.67	8.98
ST	ST18	AM	ST18AM		E	3.89	3.89	3.05	DE	-3.05	33.83	2.08	16.02	12.49
ST	ST19	RS	ST19RS	14	E	8.36	8.36	5.08	EE	5.08	20.49	1.79	7.81	4.27
ST	ST19	RS	ST19RS		E	8.28	8.28	5.36	EE	5.36	16.26	1.78	7.43	8.09
ST	ST19	RS	ST19RS		E	8.79	8.79	5.77	EE	5.77	19.08	1.24	7.31	5.62
ST	ST19	RS	ST19RS		E	5.68	5.68	3.26	EE	3.26	17.24	1.51	6.31	5.51
ST	ST19	AM	ST19AM	20	E	6.55	6.55	3.73	EE	3.73	26.84	1.92	10.87	10.6
ST	ST19	AM	ST19AM		E	3.77	3.77	0	MA	0	24.92	2.07	12.82	10.58
ST	ST19	AM	ST19AM		E	8.82	8.82	3.72	EE	3.72	21.26	1.83	9.2	7.51
ST	ST19	AM	ST19AM		E	4.36	4.36	1.82	EE	1.82	21.82	2.02	9.51	6.3
ST	ST19	BL	ST19BL	26	AP	0	0	3.18	DE	-3.18	20.57	2.01	9.6	9.94
ST	ST19	BL	ST19BL		E	4.39	4.39	2.4	EE	2.4	20.68	1.41	7.41	6.32
ST	ST19	BL	ST19BL		E	4.17	4.17	0	MA	0	22.96	1.44	8.72	7.95
ST	ST19	BL	ST19BL		E	5.5	5.5	2.46	EE	2.46	20.15	1.57	7.2	6.95
ST	ST19	RJ	ST19RJ	12	D	4.3	-4.3	7.56	DE	-7.56	24.97	1.84	10.89	9.04
ST	ST19	RJ	ST19RJ		AP	0	0	4.57	DE	-4.57	21.99	1.81	9.15	8.07
ST	ST19	RJ	ST19RJ		AP	0	0	4.5	DE	-4.5	26.5	1.91	10.34	11.03
ST	ST19	RJ	ST19RJ		D	4.37	-4.37	6.47	DE	-6.47	16.17	1.9	10.91	10
ST	ST19	AZ	ST19AZ	6	E	2.55	2.55	2.62	DE	-2.62	26.87	2.18	10.71	8.82
ST	ST19	AZ	ST19AZ		E	2.29	2.29	0.79	DE	-0.79	26.7	1.89	10.96	10.51
ST	ST19	AZ	ST19AZ		E	2.84	2.84	1.73	DE	-1.73	28.59	1.85	11.2	8.15
ST	ST19	AZ	ST19AZ		E	2.19	2.19	1.64	DE	-1.64	25.39	2.03	11.03	8.48
ST	ST13	AZ	ST13AZ	6	E	3.23	3.23	8.14	EE	8.14	20.28	2.58	9.3	11.62
ST	ST13	AZ	ST13AZ		E	9.95	9.95	2.06	EE	2.06	29.32	2.48	11.89	7.91
ST	ST13	AZ	ST13AZ		E	9.61	9.61	5.09	EE	5.09	20.3	2.4	10.36	9.06
ST	ST13	AZ	ST13AZ		E	11.02	11.02	3.43	EE	3.43	14.12	1.83	11.18	12.94
ST	ST13	AM	ST13AM	6	E	9.1	9.1	2.22	EE	2.22	16.17	2.25	6.7	8.26
ST	ST13	AM	ST13AM		E	1.78	1.78	2.47	DE	-2.47	8.7	1.96	5.88	6.97
ST	ST13	AM	ST13AM		E	5.36	5.36	1.35	EE	1.35	8.31	1.71	7.87	8.53
ST	ST13	AM	ST13AM		E	5.78	5.78	1.44	EE	1.44	4.1	1.85	7.68	6.98
ST	ST13	BL	ST13BL	13	E	2.46	2.46	1.13	EE	1.13	6.95	2	5.71	5.83
ST	ST13	BL	ST13BL		E	4.48	4.48	0	MA	0	11.95	2.01	13.46	14.64
ST	ST13	BL	ST13BL		E	13.12	13.12	8.87	EE	8.87	12.93	2.17	11.9	13
ST	ST13	BL	ST13BL		E	15.47	15.47	8.05	EE	8.05	16.98	2.41	10.19	9.5
ST	ST13	RJ	ST13RJ	12	E	14.92	14.92	7.41	EE	7.41	15.51	2.26	13.5	11.04
ST	ST13	RJ	ST13RJ		E	15.52	15.52	8.96	EE	8.96	16.39	2.18	11.71	11.51
ST	ST13	RJ	ST13RJ		E	11.72	11.72	6.17	EE	6.17	14.38	2.32	10.59	11.95
ST	ST13	RJ	ST13RJ		E	12.12	12.12	7.34	EE	7.34	10.79	2.5	11.31	15.94
ST	ST13	RS	ST13RS	18	E	4.08	4.08	0	MA	0	2.29	1.24	4.11	3.03
ST	ST13	RS	ST13RS		E	6.47	6.47	2.77	EE	2.77	10.43	1.6	7.12	7.24
ST	ST13	RS	ST13RS		E	10.71	10.71	4.9	EE	4.9	10.02	1.7	9.57	7.43
ST	ST13	RS	ST13RS		E	3.88	3.88	1.27	EE	1.27	4.37	1.48	3.65	3.09
ST	ST10	RJ	ST10RJ	11	E	3.27	3.27	2.86	EE	2.86	31.23	3.1	11.44	8.28
ST	ST10	RJ	ST10RJ		E	5.08	5.08	2.29	DE	-2.29	25.33	2.34	8.47	9.21
ST	ST10	RJ	ST10RJ		E	6.63	6.63	0	MA	0	25.37	2.79	10.04	8.69
ST	ST10	RJ	ST10RJ		E	4.69	4.69	0	MA	0	24.48	2.51	6.03	7.55
ST	ST10	BL	ST10BL	12	E	5.07	5.07	1.86	EE	1.86	23.78	1.76	9.23	8.33
ST	ST10	BL	ST10BL		E	5	5	0	MA	0	24.5	2.27	9.41	10.89
ST	ST10	BL	ST10BL		E	3.81	3.81	1.53	DE	-1.53	24.67	2.1	11.51	9.96
ST	ST10	BL	ST10BL		E	5.67	5.67	0	MA	0	25.52	2.21	11.05	9.81
ST	ST10	AM	ST10AM	6	E	7.94	7.94	2.7	EE	2.7	26.79	2.47	9.54	10.25
ST	ST10	AM	ST10AM		E	7.44	7.44	3	EE	3	21.6	2.08	10.14	10.73
ST	ST10	AM	ST10AM		E	8.06	8.06	1.93	EE	1.93	22.08	2.33	11.46	10.6
ST	ST10	AM	ST10AM		E	9.7	9.7	3.85	EE	3.85	17.98	2.17	7.13	8.69
ST	ST10	RS	ST10RS	6	E	6.44	6.44	0	MA	0	20.45	1.72	7.23	7.3
ST	ST10	RS	ST10RS		E	9.52	9.52	4.27	EE	4.27	20.25	2.39	8.73	8.14
ST	ST10	RS	ST10RS		E	10.08	10.08	5.15	EE	5.15	18.44	2.3	9.52	7.23
ST	ST10	RS	ST10RS		E	8.06	8.06	3.94	EE	3.94	20.83	2.27	5.58	6.56
ST	ST10	AZ	ST10AZ	12	E	4.27	4.27	3.95	DE	-3.95	27.94	2.2	10.18	11.26
ST	ST10	AZ	ST10AZ		E	4.17	4.17	4.47	DE	-4.47	27.06	2.86	9.53	10.14
ST	ST10	AZ	ST10AZ		E	2.96	2.96	4.75	DE	-4.75	26.45	2.06	13.47	11.89
ST	ST10	AZ	ST10AZ		E	5.01	5.01	2.09	DE	-2.09	26.71	2.54	10.41	10.55
ST	ST4	AM	ST4AM	18	E	6.93	6.93	2.85	EE	2.85	31.55	2.46	11.46	10.88
ST	ST4	AM	ST4AM		E	1.35	1.35	2.89	DE	-2.89	32.28	2.09	11.43	12.14
ST	ST4	AM	ST4AM		E	2.3	2.3	0	MA	0	28.62	2.33	10.06	7.15
ST	ST4	AM	ST4AM		E	6.32	6.32	1.51	EE	1.51	30.45	2.35	11.13	11.33
ST	ST4	RS	ST4RS	11	E	2.77	2.77	0	MA	0	24.11	1.89	9.4	9.89
ST	ST4	RS	ST4RS		E	6.09	6.09	3.38	EE	3.38	19.62	1.56	9.1	9.95
ST	ST4	RS	ST4RS		E	3.33	3.33	1.14	EE	1.14	24.42	1.86	8.46	8.08
ST	ST4	RS	ST4RS		E	6.95	6.95	2.75	EE	2.75	22.07	1.59	7.84	6.01
ST	ST4	RJ	ST4RJ	18	E	4.51	4.51	2.36	EE	2.36	29.42	2.12	10.01	12.24
ST	ST4	RJ	ST4RJ		E	4.64	4.64	0	MA	0	33.13	2.28	10.54	10.73
ST	ST4	RJ	ST4RJ		E	4.06	4.06	0	MA	0	27.86	2.12	10.44	9.14
ST	ST4	RJ	ST4RJ		E	5.15	5.15	0.83	EE	0.83	30.1	2.43	12.68	8.47
ST	ST4	BL	ST4BL	18	E	10.44	10.44	6.83	EE	6.83	29.85	2.25	12.09	10.61
ST	ST4	BL	ST4BL		E	7.32	7.32	3.01	EE	3.01	30.93	2.26	11.61	10.09
ST	ST4	BL	ST4BL		E	7.8	7.8	3.38	EE	3.38	29.84	2.3	12.1	9.52
ST	ST4	BL	ST4BL		E	6.46	6.46	3.49	EE	3.49	26.25	2.11	9.11	6.65
ST	ST4	AZ	ST4AZ	19	E	9.29	9.29	7.21	EE	7.21	23.1	2.38	9.65	7.22
ST	ST4	AZ	ST4AZ		E	8.57	8.57	4.42	EE	4.42	27.4	2.5	10.3	9.49
ST	ST4	AZ	ST4AZ		E	9.04	9.04	2.59	EE	2.59	31.85	2.44	12.52	9.39
ST	ST4	AZ	ST4AZ		E	5.46	5.46	2.78	EE	2.78	14.91	1.79	5.44	5.04
ST	ST24	RJ	ST24RJ	12	E	3.01	3.01	2.92	DE	-2.92	35.44	2.98	14.43	10.71
ST	ST24	RJ	ST24RJ		E	3.7	3.7	2.22	DE	-2.22	33.97	2.91	13.06	10.73
ST	ST24	RJ	ST24RJ		E	1.66	1.66	3.59	DE	-3.59	35.69	3.18	13.63	11.64
ST	ST24	RJ	ST24RJ		E	6.66	6.66	1.68	EE	1.68	35.97	3.03	13.26	11.16
ST	ST24	AM	ST24AM	11	E	4.22	4.22	0	MA	0	32.13	2.73	12.5	8.86
ST	ST24	AM	ST24AM		E	4.78	4.78	2.67	EE	2.67	28.34	2.13	11.06	8.18
ST	ST24	AM	ST24AM		E	4.82	4.82	0	MA	0	31.32	2.84	12.02	8.68
ST	ST24	AM	ST24AM		E	7.2	7.2	2.12	EE	2.12	30.62	2.26	12.24	8.72
ST	ST24	AZ	ST24AZ	6	AP	0	0	6.16	DE	-6.16	34.16	2.43	12.23	10.7
ST	ST24	AZ	ST24AZ		E	8.08	8.08	5.08	EE	5.08	30.77	2.38	11.02	8.49
ST	ST24	AZ	ST24AZ		E	5.78	5.78	1.8	EE	1.8	30.47	2.46	12.03	7.91
ST	ST24	AZ	ST24AZ		E	5.61	5.61	1.69	EE	1.69	32.81	2.78	13.32	9.3
ST	ST12	BL	ST12BL	17	E	3.4	3.4	0	MA	0	26.7	2.06	13.06	8.5
ST	ST12	BL	ST12BL		E	5.32	5.32	2.23	EE	2.23	26.61	2.06	10.53	9.05
ST	ST12	BL	ST12BL		E	3.1	3.1	2.3	EE	2.3	22.88	2.06	6.65	5.55
ST	ST12	BL	ST12BL		E	6.86	6.86	3.72	EE	3.72	26.39	2.37	10.32	7.58
ST	ST12	RS	ST12RS	20	E	5.92	5.92	2.28	EE	2.28	23.75	2.25	9.07	9.73
ST	ST12	RS	ST12RS		E	8.74	8.74	2.39	EE	2.39	25.89	2.21	12.31	8.33
ST	ST12	RS	ST12RS		E	4.89	4.89	2.26	EE	2.26	24.9	2.07	9.79	11.49
ST	ST12	RS	ST12RS		E	4.41	4.41	0	MA	0	24.82	2.17	9.38	9.77
ST	ST12	RJ	ST12RJ	27	E	6.17	6.17	1.39	EE	1.39	31.44	2.55	17.33	14.11
ST	ST12	RJ	ST12RJ		E	6.35	6.35	2.28	EE	2.28	31.98	2.49	13.63	11.17
ST	ST12	RJ	ST12RJ		E	5.96	5.96	0	MA	0	32.81	2.66	11.84	14.86
ST	ST12	RJ	ST12RJ		E	6.76	6.76	2.9	EE	2.9	32.35	2.58	15.96	18.15
ST	ST12	BL	ST12BL	41	E	5.96	5.96	0	MA	0	35.73	2.73	15.55	14.12
ST	ST12	BL	ST12BL		E	3.74	3.74	0	MA	0	34.5	3.07	14.46	10.9
ST	ST12	BL	ST12BL		E	5.27	5.27	0	MA	0	36.33	3.12	15.79	12.2
ST	ST12	BL	ST12BL		E	4.21	4.21	0	MA	0	34.89	2.84	15.32	14.88
ST	ST12	AZ	ST12AZ	12	E	4.8	4.8	0	MA	0	33.86	2.26	12.64	8.42
ST	ST12	AZ	ST12AZ		E	5.62	5.62	1.77	EE	1.77	32.32	2.32	12.92	11.04
ST	ST12	AZ	ST12AZ		E	6.05	6.05	1.97	EE	1.97	33.28	2.22	13.53	10.99
ST	ST12	AZ	ST12AZ		E	6.31	6.31	0	MA	0	33.51	2.44	13.43	14.28
ST	ST3	RJ	ST3RJ	12	E	8.91	8.91	5.37	EE	5.37	18.86	1.87	7.81	6.36
ST	ST3	RJ	ST3RJ		E	8.41	8.41	5.39	EE	5.39	26.99	1.99	8.23	3.9
ST	ST3	RJ	ST3RJ		E	4.33	4.33	0	MA	0	29.52	2.34	11.01	6.17
ST	ST3	RJ	ST3RJ		E	7.71	7.71	2.28	EE	2.28	25.58	2.09	9.3	6.53
ST	ST3	AZ	ST3AZ	18	E	3.97	3.97	2.47	DE	-2.47	33.72	2.44	13.3	8.75
ST	ST3	AZ	ST3AZ		E	4.94	4.94	0	MA	0	35.85	2.8	12.93	12.82
ST	ST3	AZ	ST3AZ		E	6.12	6.12	0	MA	0	34.9	2.47	12.64	7.84
ST	ST3	AZ	ST3AZ		E	6.09	6.09	0	MA	0	29.8	2.41	13.98	10.17
ST	ST3	AM	ST3AM	12	E	2.57	2.57	5.1	DE	-5.1	34.28	2.31	17.55	9.62
ST	ST3	AM	ST3AM		E	4.21	4.21	1.8	DE	-1.8	35.11	2.46	14.07	10.1
ST	ST3	AM	ST3AM		E	2.85	2.85	5.21	DE	-5.21	36.52	2.09	13.83	10.33
ST	ST3	AM	ST3AM		E	3.64	3.64	2.76	DE	-2.76	37.12	2.59	15.34	9.06
ST	ST3	BL	ST3BL	6	E	8.83	8.83	1.05	EE	1.05	32.4	2.08	12.12	7.87
ST	ST3	BL	ST3BL		E	1.19	1.19	5.03	DE	-5.03	32	2.15	12.72	6.03
ST	ST3	BL	ST3BL		E	4.87	4.87	1.36	DE	-1.36	25.86	2.14	12.23	8.72
ST	ST3	BL	ST3BL		E	10.27	10.27	3.96	EE	3.96	25.91	2	11	6.61
ST	ST3	RS	ST3RS	6	E	6.64	6.64	0	MA	0	31.3	1.95	10.4	10.85
ST	ST3	RS	ST3RS		E	3.77	3.77	1.53	DE	-1.53	32.15	1.95	12.92	8.31
ST	ST3	RS	ST3RS		E	6.72	6.72	0	MA	0	33.75	1.85	15.09	10.67
ST	ST3	RS	ST3RS		E	4.97	4.97	0	MA	0	33.87	1.99	13.05	8.28
ST	ST1	RS	ST1RS	12	AP	0	0	6.93	DE	-6.93	33.61	32.85	14.26	7.29
ST	ST1	RS	ST1RS		AP	0	0	7.75	DE	-7.75	32.33	2.09	11.78	9.91
ST	ST1	RS	ST1RS		E	2.71	2.71	4.61	DE	-4.61	29.73	2.63	12.02	11.99
ST	ST1	RS	ST1RS		E	5.66	5.66	2.32	DE	-2.32	27.35	2.03	11.2	12.56
ST	ST1	BL	ST1BL	6	E	2.04	2.04	6.01	DE	-6.01	31.17	3.12	13.44	11.57
ST	ST1	BL	ST1BL		E	1.63	1.63	5.88	DE	-5.88	32.3	2.95	14.13	12.96
ST	ST1	BL	ST1BL		AP	0	0	7.81	DE	-7.81	31.42	2.79	13.65	12.74
ST	ST1	BL	ST1BL		E	2.39	2.39	7.4	DE	-7.4	31.05	3.11	14.02	11.78
ST	ST1	RJ	ST1RJ	18	E	3.3	3.3	4.08	DE	-4.08	28.23	2.54	13.37	11.31
ST	ST1	RJ	ST1RJ		E	1.3	1.3	5.35	DE	-5.35	29.35	2.64	12.43	13.87
ST	ST1	RJ	ST1RJ		E	1.04	1.04	6.18	DE	-6.18	30.35	2.37	13.26	12.28
ST	ST1	RJ	ST1RJ		E	1.32	1.32	4.6	DE	-4.6	30.23	2.19	12.83	11.3
ST	ST1	AZ	ST1AZ	6	E	1.78	1.78	3.21	DE	-3.21	29.72	2.4	12.09	11.3
ST	ST1	AZ	ST1AZ		E	2.1	2.1	4.21	DE	-4.21	31.5	2.56	14.13	12.18
ST	ST1	AZ	ST1AZ		AP	0	0	6.32	DE	-6.32	26.33	2.1	11.31	8.71
ST	ST1	AZ	ST1AZ		E	1.2	1.2	3.33	DE	-3.33	28.29	2.03	11.62	8.11
ST	ST1	AM	ST1AM	12	D	3	-3	8.39	DE	-8.39	33.89	2.03	11.26	10.48
